Station;Latitude [degree];Longitude [degree];Date;Time;Depth [m];Temp;Cond;Sal;O2%;O2ppm;pH;Eh;CHL;Turb;SigmaT;SoundV;Bot. Depth [m]
29;54.7;20.55;11.10.2022;12:03:32.01;1.178;13.012;1.71;1.144;1;0.11;8.743;-39.2;0.868;18.057;0.2733;1460.21;5.434
29;54.7;20.55;11.10.2022;12:03:32.08;1.222;13.009;1.722;1.153;1;0.11;8.741;-39.3;0.874;18.1;0.2805;1460.21;5.434
29;54.7;20.55;11.10.2022;12:03:32.15;1.265;13.006;1.726;1.156;1;0.11;8.739;-39.3;0.885;18.114;0.2836;1460.2;5.434
29;54.7;20.55;11.10.2022;12:03:32.23;1.306;13.004;1.741;1.166;1;0.11;8.736;-39.4;0.903;18.302;0.2925;1460.21;5.434
29;54.7;20.55;11.10.2022;12:03:32.30;1.345;13.001;1.75;1.172;1;0.11;8.733;-39.4;0.935;18.846;0.2975;1460.2;5.434
29;54.7;20.55;11.10.2022;12:03:32.39;1.401;12.999;1.775;1.19;1;0.11;8.73;-39.5;0.947;19.819;0.3119;1460.22;5.434
29;54.7;20.55;11.10.2022;12:03:32.46;1.436;12.999;1.786;1.198;1;0.11;8.728;-39.6;0.943;20.356;0.3181;1460.23;5.434
29;54.7;20.55;11.10.2022;12:03:32.53;1.494;12.998;1.807;1.213;1;0.11;8.726;-39.7;0.977;20.232;0.33;1460.24;5.434
29;54.7;20.55;11.10.2022;12:03:32.60;1.548;12.997;1.813;1.217;1;0.11;8.723;-39.8;1.033;19.448;0.334;1460.25;5.434
29;54.7;20.55;11.10.2022;12:03:32.68;1.595;12.996;1.833;1.231;1;0.11;8.72;-39.9;1.078;18.825;0.345;1460.26;5.434
29;54.7;20.55;11.10.2022;12:03:32.75;1.646;12.993;1.853;1.246;1;0.11;8.716;-40.1;1.105;18.509;0.3569;1460.27;5.434
29;54.7;20.55;11.10.2022;12:03:32.82;1.701;12.99;1.876;1.262;1;0.11;8.712;-40.2;1.117;18.336;0.37;1460.28;5.434
29;54.7;20.55;11.10.2022;12:03:32.89;1.754;12.988;1.915;1.29;1;0.11;8.708;-40.4;1.128;18.24;0.3922;1460.3;5.434
29;54.7;20.55;11.10.2022;12:03:32.97;1.806;12.984;1.987;1.341;1;0.11;8.702;-40.4;1.135;18.175;0.4325;1460.35;5.434
29;54.7;20.55;11.10.2022;12:03:33.06;1.862;12.979;2.016;1.361;1;0.11;8.696;-40.7;1.14;18.152;0.4495;1460.36;5.434
29;54.7;20.55;11.10.2022;12:03:33.13;1.925;12.974;2.063;1.395;1;0.11;8.686;-41;1.147;18.121;0.4765;1460.38;5.434
29;54.7;20.55;11.10.2022;12:03:33.20;1.983;12.97;2.067;1.398;1;0.1;8.677;-41.1;1.147;18.133;0.48;1460.37;5.434
29;54.7;20.55;11.10.2022;12:03:33.28;2.041;12.966;2.083;1.41;1;0.11;8.67;-41.3;1.132;18.129;0.4896;1460.38;5.434
29;54.7;20.55;11.10.2022;12:03:33.35;2.098;12.964;2.094;1.417;1;0.1;8.665;-41.5;1.118;18.127;0.4961;1460.38;5.434
29;54.7;20.55;11.10.2022;12:03:33.44;2.153;12.96;2.096;1.42;1;0.1;8.66;-41.7;1.101;18.147;0.4985;1460.37;5.434
29;54.7;20.55;11.10.2022;12:03:33.51;2.215;12.957;2.125;1.44;1;0.1;8.658;-41.8;1.084;18.282;0.5149;1460.38;5.434
29;54.7;20.55;11.10.2022;12:03:33.58;2.268;12.954;2.153;1.46;1;0.1;8.655;-41.9;1.064;18.347;0.5311;1460.4;5.434
29;54.7;20.55;11.10.2022;12:03:33.66;2.322;12.951;2.217;1.506;1;0.11;8.653;-42;1.057;18.382;0.5677;1460.44;5.434
29;54.7;20.55;11.10.2022;12:03:33.73;2.387;12.949;2.279;1.551;1;0.11;8.648;-42.2;1.046;18.364;0.6029;1460.49;5.434
29;54.7;20.55;11.10.2022;12:03:33.80;2.44;12.947;2.313;1.575;1;0.11;8.643;-42.5;1.037;18.351;0.6222;1460.51;5.434
29;54.7;20.55;11.10.2022;12:03:33.88;2.501;12.946;2.418;1.651;1;0.11;8.637;-42.7;1.034;18.338;0.6812;1460.6;5.434
29;54.7;20.55;11.10.2022;12:03:33.95;2.554;12.947;2.457;1.679;1;0.11;8.629;-43;1.039;18.357;0.7034;1460.64;5.434
29;54.7;20.55;11.10.2022;12:03:34.02;2.62;12.948;2.549;1.745;1;0.11;8.62;-43.4;1.039;18.444;0.7549;1460.72;5.434
29;54.7;20.55;11.10.2022;12:03:34.09;2.681;12.956;2.614;1.792;1;0.11;8.61;-43.8;1.036;18.775;0.7902;1460.81;5.434
29;54.7;20.55;11.10.2022;12:03:34.17;2.736;12.974;2.628;1.801;1;0.1;8.6;-44;1.028;19.325;0.7953;1460.89;5.434
29;54.7;20.55;11.10.2022;12:03:34.24;2.781;12.992;2.65;1.817;1;0.1;8.591;-44.4;1.025;20.02;0.8053;1460.97;5.434
29;54.7;20.55;11.10.2022;12:03:34.31;2.842;13.01;2.673;1.832;1;0.1;8.583;-44.7;1.038;20.484;0.815;1461.06;5.434
29;54.7;20.55;11.10.2022;12:03:34.38;2.903;13.019;2.676;1.834;1;0.1;8.578;-45;1.038;20.545;0.8156;1461.09;5.434
29;54.7;20.55;11.10.2022;12:03:34.47;2.97;13.007;2.681;1.838;1;0.1;8.574;-45.3;1.031;20.179;0.8207;1461.06;5.434
29;54.7;20.55;11.10.2022;12:03:34.55;3.034;12.997;2.693;1.848;1;0.1;8.572;-45.3;1.015;19.772;0.8296;1461.03;5.434
29;54.7;20.55;11.10.2022;12:03:34.62;3.099;12.991;2.73;1.874;1;0.1;8.57;-45.5;0.993;19.442;0.8515;1461.04;5.434
29;54.7;20.55;11.10.2022;12:03:34.69;3.159;12.986;2.747;1.887;1;0.11;8.568;-45.7;0.998;19.247;0.8622;1461.04;5.434
29;54.7;20.55;11.10.2022;12:03:34.77;3.217;12.984;2.754;1.892;1;0.11;8.566;-46;1.015;19.105;0.8666;1461.04;5.434
29;54.7;20.55;11.10.2022;12:03:34.84;3.278;12.983;2.77;1.904;1;0.11;8.565;-46;1.02;19.014;0.8763;1461.06;5.434
29;54.7;20.55;11.10.2022;12:03:34.91;3.337;12.984;2.823;1.943;1;0.1;8.564;-46.2;1.027;18.903;0.9065;1461.1;5.434
29;54.7;20.55;11.10.2022;12:03:34.98;3.395;12.992;2.849;1.961;1;0.1;8.563;-46.4;1.032;19.035;0.9196;1461.16;5.434
29;54.7;20.55;11.10.2022;12:03:35.06;3.453;13.005;2.858;1.967;1;0.1;8.561;-46.5;1.025;19.103;0.9228;1461.21;5.434
29;54.7;20.55;11.10.2022;12:03:35.13;3.509;13.016;2.866;1.972;1;0.1;8.559;-46.7;1.021;19.135;0.9261;1461.26;5.434
29;54.7;20.55;11.10.2022;12:03:35.20;3.567;13.025;2.864;1.971;1;0.1;8.557;-46.9;1.023;19.252;0.9239;1461.29;5.434
29;54.7;20.55;11.10.2022;12:03:35.28;3.622;13.032;2.89;1.989;1;0.1;8.557;-47;1.025;19.312;0.9376;1461.34;5.434
29;54.7;20.55;11.10.2022;12:03:35.35;3.679;13.04;2.95;2.032;1;0.1;8.555;-47.1;1.035;19.343;0.9701;1461.42;5.434
29;54.7;20.55;11.10.2022;12:03:35.42;3.737;13.05;2.953;2.034;1;0.1;8.553;-47.2;1.047;19.364;0.9704;1461.46;5.434
29;54.7;20.55;11.10.2022;12:03:35.49;3.795;13.058;2.959;2.038;1;0.1;8.551;-47.3;1.046;19.444;0.9723;1461.5;5.434
29;54.7;20.55;11.10.2022;12:03:35.58;3.863;13.066;3.041;2.098;1;0.1;8.549;-47.5;1.025;19.533;1.0182;1461.6;5.434
29;54.7;20.55;11.10.2022;12:03:35.66;3.924;13.076;3.105;2.144;1;0.1;8.548;-47.7;1.015;19.709;1.0528;1461.69;5.434
29;54.7;20.55;11.10.2022;12:03:35.73;3.975;13.091;3.125;2.157;1;0.1;8.545;-47.8;1.007;19.889;1.0612;1461.77;5.434
29;54.7;20.55;11.10.2022;12:03:35.80;4.034;13.105;3.133;2.162;1;0.1;8.54;-48.2;1.002;20.093;1.0639;1461.82;5.434
29;54.7;20.55;11.10.2022;12:03:35.87;4.092;13.115;3.147;2.172;1;0.1;8.537;-48.3;0.995;20.274;1.0701;1461.87;5.434
29;54.7;20.55;11.10.2022;12:03:35.95;4.15;13.126;3.16;2.181;1;0.1;8.533;-48.4;0.989;20.351;1.0758;1461.93;5.434
29;54.7;20.55;11.10.2022;12:03:36.02;4.208;13.135;3.15;2.173;1;0.1;8.531;-48.5;1.006;20.495;1.0691;1461.95;5.434
29;54.7;20.55;11.10.2022;12:03:36.09;4.266;13.141;3.152;2.174;1;0.1;8.53;-48.6;1.009;20.591;1.0691;1461.97;5.434
29;54.7;20.55;11.10.2022;12:03:36.17;4.321;13.147;3.162;2.181;1;0.1;8.529;-48.8;1.02;20.658;1.074;1462;5.434
29;54.7;20.55;11.10.2022;12:03:36.24;4.378;13.152;3.196;2.206;1;0.1;8.528;-48.9;1.029;20.721;1.0928;1462.05;5.434
29;54.7;20.55;11.10.2022;12:03:36.31;4.435;13.16;3.21;2.216;1;0.1;8.528;-49;1.03;20.781;1.0997;1462.1;5.434
29;54.7;20.55;11.10.2022;12:03:36.38;4.49;13.169;3.232;2.231;1;0.1;8.526;-49;1.024;20.846;1.1104;1462.15;5.434
29;54.7;20.55;11.10.2022;12:03:36.46;4.549;13.177;3.24;2.237;1;0.1;8.525;-49.2;1.025;20.805;1.1141;1462.19;5.434
29;54.7;20.55;11.10.2022;12:03:36.53;4.607;13.185;3.246;2.24;1;0.1;8.525;-49.3;1.008;20.782;1.1162;1462.22;5.434
29;54.7;20.55;11.10.2022;12:03:36.62;4.677;13.193;3.245;2.239;1;0.1;8.524;-49.4;0.989;20.963;1.1146;1462.25;5.434
29;54.7;20.55;11.10.2022;12:03:36.69;4.735;13.199;3.247;2.24;1;0.1;8.524;-49.5;0.979;21.069;1.1146;1462.27;5.434
29;54.7;20.55;11.10.2022;12:03:36.77;4.793;13.202;3.246;2.239;1;0.1;8.524;-49.6;0.969;21.053;1.114;1462.28;5.434
29;54.7;20.55;11.10.2022;12:03:36.84;4.85;13.205;3.245;2.239;1;0.1;8.525;-49.7;0.966;21.044;1.1133;1462.29;5.434
29;54.7;20.55;11.10.2022;12:03:36.91;4.908;13.208;3.244;2.238;1;0.1;8.524;-49.8;0.966;21.115;1.1125;1462.3;5.434
29;54.7;20.55;11.10.2022;12:03:36.98;4.967;13.209;3.243;2.236;1;0.1;8.524;-49.8;0.97;21.218;1.1116;1462.31;5.434
29;54.7;20.55;11.10.2022;12:03:37.06;5.024;13.211;3.249;2.241;1;0.1;8.525;-49.8;0.98;21.249;1.1151;1462.32;5.434
